Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0401800","C","Hořejš, Jiří - Kufudaki, Olga","Hořejš, Jiří - Kufudaki, Olga","2","2","2","","Hořejš, Jiří; Kufudaki, Olga. Neuronové sítě - stav a vývojové trendy. Praha: ČSVTS VC UK, 1992. In MOP '92 Vol. 2, s. 5-51. [MOP '92, Hrdoňov, 31.05.1992-05.06.1992, CS].","In MOP '92. Vol. 2, s. 5-51","","","CS1","cze","","","","","","Neuronové sítě - stav a vývojové trendy","","","","","","","","","MOP '92. Hrdoňov (CS), 31.05.1992-05.06.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122238","","","","","","","","","","","",""
"0401798","C","Daniel, Milan","Daniel, Milan","1","1","1","","Daniel, Milan. Experiments with Expert System Shell EQUANT in the Field of Conceptual Modeling. 1992. In Proceedings of IDS '92: Knowledge - Dialogue - Solution [IDS '92, Kaliningrad, 00.05.1992-00.05.1992, SU].","In Proceedings of IDS '92: Knowledge - Dialogue - Solution.","","","SU","eng","","","","","","Experiments with Expert System Shell EQUANT in the Field of Conceptual Modeling","","","","","","","","","IDS '92. Kaliningrad (SU), 00.05.1992-00.05.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0122236","","","","","","","","","","","",""
"0401785","C","Bitzan, Pavel - Novák, Michal","Bitzan, Pavel - Novák, Michal","2","2","2","","Bitzan, Pavel; Novák, Michal. Optical Neural Networks for Second Level Triggering. 1992. In Proceedings of CHEP '92 [CHEP '92, Annecy, 21.09.1992-25.09.1992, FR].","In Proceedings of CHEP '92.","","","FR","eng","","","","","","Optical Neural Networks for Second Level Triggering","","","","","","","","","CHEP '92. Annecy (FR), 21.09.1992-25.09.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0122223","","","","","","","","","","","",""
"0401784","J","Pelikán, Emil - Groot, de C. - Wuertz, D.","Pelikán, Emil","3","3","1","","Pelikán, Emil; Groot, de C.; Wuertz, D. Power Consumption in West-Bohemia: Improved Forecasts with Decorrelating Connectionist Networks. Neural Network World 1992, roč. 2, č. 6, s. 701-711. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 6, s. 701-711","","1210-0552","CS1","eng","","","","","","Power Consumption in West-Bohemia: Improved Forecasts with Decorrelating Connectionist Networks","","decorrelating neural networks - Box-Jenkins methodology - short-term load forecasting","","","","","","","PASE'92. Prague, 07.12.1992-08.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","43","","","","http://hdl.handle.net/11104/0003363","","","","","","","","","","","",""
"0401783","J","Kůrková, Věra - Kainen, P.C.","Kůrková, Věra","2","2","1","","Kůrková, Věra; Kainen, P.C. Equivalent Weight Vectors in Perceptron Type Networks. Neural Network World 1992, roč. 2, č. 6, s. 685-692. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 6, s. 685-692","","1210-0552","CS1","eng","","","","","","Equivalent Weight Vectors in Perceptron Type Networks","","","","","","","","","PASE'92. Prague, 07.12.1992-08.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0003362","","","","","","","","","","","",""
"0401782","J","Hořejš, Jiří","Hořejš, Jiří","1","1","1","","Hořejš, Jiří. Some Research Topics of a Prague Group. : A survey. Neural Network World 1992, roč. 2, č. 6, s. 661-665. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 6, s. 661-665","","1210-0552","CS1","eng","","","","","","Some Research Topics of a Prague Group. : A survey","","","","","","","","","PASE'92. Prague, 07.12.1992-08.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0003361","","","","","","","","","","","",""
"0401781","C","Nedoma, Jiří - Stehlík, J.","Nedoma, Jiří","2","2","1","","Nedoma, Jiří; Stehlík, J. Biomechanical Investigations of Human Hip Joints. Prague: FS ČVUT, 1992. In Proceedings of the 3. International Seminar IASS Shapes, Structures, Functions and Areas in Technics, Bionics and Biomechanics, s. 37-48.","In Proceedings of the 3. International Seminar IASS Shapes, Structures, Functions and Areas in Technics, Bionics and Biomechanics., s. 37-48","","","CS1","eng","","","","","","Biomechanical Investigations of Human Hip Joints","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122222","","","","","","","","","","","",""
"0401778","C","Tůma, Miroslav","Tůma, Miroslav","1","1","1","","Tůma, Miroslav. Vliv počítačové architektury na numerické výpočty ve statistice. Praha: JČMF, 1992. In ROBUST' 92, s. 167-184 [ROBUST '92, Herbertov, 14.09.1992-18.09.1992, CS].","In ROBUST' 92., s. 167-184","","","CS1","cze","","","","","","Vliv počítačové architektury na numerické výpočty ve statistice","","large sparse systems - parallel algorithms","","","","","","","ROBUST '92. Herbertov (CS), 14.09.1992-18.09.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122219","","","","","","","","","","","",""
"0401775","J","Hlaváčková, Kateřina - Neruda, Roman","Hlaváčková, Kateřina - Neruda, Roman","2","2","2","","Hlaváčková, Kateřina; Neruda, Roman. The Generalized Kohonen's Rule. Neural Network World 1992, roč. 2, č. 6, s. 649-660. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 6, s. 649-660","","1210-0552","CS1","eng","","","","","","The Generalized Kohonen's Rule","","","","","","","","","PASE'92. Prague, 07.12.1992-08.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0003360","","","","","","","","","","","",""
"0401774","J","Lepicovská, V. - Novák, P. - Drozen, O. - Fabián, Zdeněk","Fabián, Zdeněk","4","4","1","","Lepicovská, V.; Novák, P.; Drozen, O.; Fabián, Zdeněk. Positive Pressure on Neck Reduces Baroreflex Response to Apnoea. Clinical Autonomic Research 1992, roč. 2, -, s. 21-27.","Clinical Autonomic Research. 1992, roč. 2, -, s. 21-27","","","CS1","eng","","","","","","Positive Pressure on Neck Reduces Baroreflex Response to Apnoea","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","3","10.1007/BF01824207","","2-s2.0-0026812669","http://hdl.handle.net/11104/0122216","","","","","","","","","","","",""
"0401773","C","Šebesta, Václav - Novák, Mirko","Šebesta, Václav - Novák, Mirko","2","2","2","","Šebesta, Václav; Novák, Mirko. Neural Network Learning by Tolerance Optimization. In Proceedings of 2nd International Conference on Fuzzy Logic and Neural Networks Vol. 1. Iizuka: Fuzzy Logic Systems Institute, 1992, s. 181-184. ISBN 4-938717-01-8. [IIZUKA '92, Iizuka, 17.07.1992-22.07.1992, JP].","In Proceedings of 2nd International Conference on Fuzzy Logic and Neural Networks. Vol. 1. Iizuka: Fuzzy Logic Systems Institute, 1992, s. 181-184","","4-938717-01-8","JP","eng","","","","","","Neural Network Learning by Tolerance Optimization","","","","","","","invited paper","","IIZUKA '92. Iizuka (JP), 17.07.1992-22.07.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122215","","","","","","","","","","","",""
"0401771","J","Šíma, Jiří - Neruda, Roman","Šíma, Jiří - Neruda, Roman","2","2","2","","Šíma, Jiří; Neruda, Roman. Neural Networks as Expert Systems. Neural Network World 1992, roč. 2, č. 6, s. 775-784. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 6, s. 775-784","","1210-0552","CS1","eng","","","","","","Neural Networks as Expert Systems","","expert system - back propagation - incomplete information - data coding","","","","","","","PASE'92. Prague, 07.12.1992-08.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","1","","","","http://hdl.handle.net/11104/0003359","","","","","","","","","","","",""
"0401770","C","Šíma, Jiří - Neruda, Roman","Šíma, Jiří - Neruda, Roman","2","2","2","","Šíma, Jiří; Neruda, Roman. Neural Expert Systems. In Proceedings of IJCNN Vol. 3. Beijing: Publishing House of Electronic Industry, 1992, s. 634-639. ISBN 7-5053-1906-X. [IJCNN'92, Beijing, 03.11.1992-06.11.1992, CN].","In Proceedings of IJCNN. Vol. 3. Beijing: Publishing House of Electronic Industry, 1992, s. 634-639","","7-5053-1906-X","CN","eng","6","","","","","Neural Expert Systems","","expert system - neural network","","","","","","","IJCNN'92. Beijing (CN), 03.11.1992-06.11.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","1","","","","http://hdl.handle.net/11104/0122213","","","","","","","","","","","",""
"0401768","J","Hořejš, Jiří","Hořejš, Jiří","1","1","1","","Hořejš, Jiří. A View on Neural Network Paradigms Development. : Part 9. Neural Network World 1992, roč. 2, č. 5, s. 525-529. ISSN 1210-0552.","Neural Network World. 1992, roč. 2, č. 5, s. 525-529","","1210-0552","CS1","eng","","","","","","A View on Neural Network Paradigms Development. : Part 9","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0003358","","","","","","","","","","","",""
"0401767","C","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Dempster-Shafer Theory of Evidence: What It Is and How (not) to Use It. In Bartošek, M. (ed.). SOFSEM '92. Contributed Talks Brno: Ústav výpočetní techniky MU, 1992, s. 19-24. [SOFSEM'92 /19./, Magura, High Tatras, 22.11.1992-04.12.1992, CS].","In Bartošek, M. (ed.). SOFSEM '92. Contributed Talks. Brno: Ústav výpočetní techniky MU, 1992, s. 19-24","","","CS1","eng","","","","","","Dempster-Shafer Theory of Evidence: What It Is and How (not) to Use It","","","","","","","","","SOFSEM'92 /19./. Magura, High Tatras (CS), 22.11.1992-04.12.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122211","","","","","","","","","","","",""
"0401765","J","Švanda, Josef","Švanda, Josef","1","1","1","","Švanda, Josef. Elektronické neuronové sítě. Zpravodaj sdružení uživatelů počítačů 1992, roč. 8, č. 1, s. 47-55.","Zpravodaj sdružení uživatelů počítačů. 1992, roč. 8, č. 1, s. 47-55","","","CS1","cze","","","","","","Elektronické neuronové sítě","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122209","","","","","","","","","","","",""
"0401764","J","Švanda, Josef","Švanda, Josef","1","1","1","","Švanda, Josef. Modular Set of Analog Neural Blocks. Neurocomputing 1992, roč. 4, 1/2, s. 103-107. ISSN 0925-2312.","Neurocomputing. 1992, roč. 4, 1/2, s. 103-107","","0925-2312","NL","eng","","","","","","Modular Set of Analog Neural Blocks","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","10.1016/0925-2312(92)90048-T","wos:A1992JD95000012","","http://hdl.handle.net/11104/0122208","","","","","","","","","","","",""
"0401763","J","Dvořák, M. - Černohorská, J. - Natr, L. - Harmancová, Dagmar","Harmancová, Dagmar","4","4","1","","Dvořák, M.; Černohorská, J.; Natr, L.; Harmancová, Dagmar. Jak pracovat s expertním systémem FYTOTROF. Úroda 1992, č. 8, s. 373-374.","Úroda. 1992, č. 8, s. 373-374","","","CS1","cze","","","","","","Jak pracovat s expertním systémem FYTOTROF","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122207","","","","","","","","","","","",""
"0401762","J","Černohorská, J. - Dvořák, M. - Natr, L. - Harmancová, Dagmar","Harmancová, Dagmar","4","4","1","","Černohorská, J.; Dvořák, M.; Natr, L.; Harmancová, Dagmar. Expertní systém FYTOTROF podporující diagnostiku deficitu ve výživě rostlin podle vizuálních symptomů. Úroda 1992, č. 7, s. 334.","Úroda. 1992, č. 7, s. 334","","","CS1","cze","","","","","","Expertní systém FYTOTROF podporující diagnostiku deficitu ve výživě rostlin podle vizuálních symptomů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122206","","","","","","","","","","","",""
"0401761","J","Nátr, L. - Dvořák, M. - Černohorská, J. - Harmancová, Dagmar","Harmancová, Dagmar","4","4","1","","Nátr, L.; Dvořák, M.; Černohorská, J.; Harmancová, Dagmar. Expertní systémy v rostlinné výrobě. Úroda 1992, č. 6, s. 275.","Úroda. 1992, č. 6, s. 275","","","CS1","cze","","","","","","Expertní systémy v rostlinné výrobě","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122205","","","","","","","","","","","",""
"0401760","J","Harmancová, Dagmar - Nátr, L. - Dvořák, M. - Černohorská, J.","Harmancová, Dagmar","4","4","1","","Harmancová, Dagmar; Nátr, L.; Dvořák, M.; Černohorská, J. Expertní systémy - obecná charakteristika. Úroda 1992, č. 5, s. 236-237.","Úroda. 1992, č. 5, s. 236-237","","","CS1","cze","","","","","","Expertní systémy - obecná charakteristika","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122204","","","","","","","","","","","",""
"0401758","J","Kramosil, Ivan - Šindelář, Jan","Kramosil, Ivan - Šindelář, Jan","2","2","2","","Kramosil, Ivan; Šindelář, Jan. On Pseudo-Random Sequences and Their Relation to a Class of Stochastical Laws. Kybernetika 1992, roč. 28, č. 5, s. 383-391. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/125861","Kybernetika. 1992, roč. 28, č. 5, s. 383-391","","0023-5954","CS1","eng","","","","","","On Pseudo-Random Sequences and Their Relation to a Class of Stochastical Laws","","algorithms","","","","","","duplicitaUTIA","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","wos:A1992KP66200003","","http://hdl.handle.net/11104/0122203","","1","","","","","","","","","",""
"0401757","J","Novák, Mirko","Novák, Mirko","1","1","1","","Novák, Mirko. Aplikace umělých neuronových sítí pro predikci signálu. Elektronika 1992, č. 10, s. 4-6. ISSN 0862-4607.","Elektronika. 1992, č. 10, s. 4-6","","0862-4607","CS1","cze","","","","","","Aplikace umělých neuronových sítí pro predikci signálu","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122202","","","","","","","","","","","",""
"0401756","C","Kočková, Sylva","Kočková, Sylva","1","1","1","","Kočková, Sylva. Algoritmus pokrývání množin v ""Machine Learning"". Praha: MÚ ČSAV, 1992. In Programy a algoritmy numerické matematiky 6, s. 45-51 [Programy a algoritmy numerické matematiky /6./, Bratříkov, 15.06.1992-19.06.1992, CS].","In Programy a algoritmy numerické matematiky 6., s. 45-51","","","CS1","cze","","","","","","Algoritmus pokrývání množin v ""Machine Learning""","","learning algorithm - inductive algorithm - decision rule - discrete attribute","","","","","","","Programy a algoritmy numerické matematiky /6./. Bratříkov (CS), 15.06.1992-19.06.1992","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","1920","","","","","http://hdl.handle.net/11104/0122201","","","","","","","","","","","",""
"0401754","J","Novák, Mirko","Novák, Mirko","1","1","1","","Novák, Mirko. Nealgoritmické zpracování informací - I. část. Computer World 1992, roč. 3, č. 28.","Computer World. 1992, roč. 3, č. 28","","","CS1","cze","","","","","","Nealgoritmické zpracování informací - I. část","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1992","","","","","","http://hdl.handle.net/11104/0122199","","","","","","","","","","","",""
